Timestamp,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage,Labels
1.648002625,7,0,0,-547,0,0,86,17800,50,442,16400,50,0,9950,26,0,5440,24,0
1.748001099,7,0,0,-547,0,0,155,17640,50,511,17640,50,0,11874,27,0,5440,24,0
1.805000305,7,0,0,-547,0,0,155,17640,50,511,17640,50,0,11874,27,0,5440,24,0
1.850997925,7,0,0,-547,0,0,155,17640,50,511,17640,50,0,11874,27,0,5440,24,0
1.909996033,7,0,0,-547,0,0,155,17640,50,511,17640,50,0,11874,27,0,5440,24,0
2.000999451,7,0,0,-547,0,0,155,17640,50,511,17640,50,0,11874,27,0,5440,24,0
2.055999756,7,0,0,-547,0,0,226,19450,50,565,594,9,0,15049,27,0,5440,24,0
2.103996277,7,0,0,-547,0,0,226,19450,50,565,594,9,0,15049,27,0,5440,24,0
2.158996582,7,0,0,-547,0,0,226,19450,50,565,594,9,0,15049,27,0,5440,24,0
2.199996948,7,0,0,-547,0,0,296,26049,57,565,0,0,0,28142,39,0,16076,36,0
2.308998108,7,0,0,-547,0,0,296,26049,57,565,0,0,0,28142,39,0,16076,36,0
2.355995178,7,0,0,-547,0,0,296,26049,57,565,0,0,0,28142,39,0,16076,36,0
2.400001526,7,0,0,-547,0,0,426,14888,92,565,0,0,-40,6488,110,-41,9152,108,0
2.456001282,7,0,0,-547,0,0,426,14888,92,565,0,0,-40,6488,110,-41,9152,108,0
2.558998108,7,0,0,-547,0,0,426,14888,92,565,0,0,-40,6488,110,-41,9152,108,0
2.602996826,7,0,0,-547,0,0,426,14888,92,565,0,0,-40,6488,110,-41,9152,108,0
2.658996582,7,0,0,-547,0,0,566,12262,93,565,0,0,-143,4737,185,-145,11298,179,0
2.7029953,7,0,0,-547,0,0,566,12262,93,565,0,0,-143,4737,185,-145,11298,179,0
2.805000305,7,0,0,-547,0,0,566,12262,93,565,0,0,-143,4737,185,-145,11298,179,0
2.848999023,7,0,0,10,3772,61,704,1116,84,565,0,0,-307,10744,241,-310,18476,251,0
2.906997681,7,0,0,10,3772,61,704,1116,84,565,0,0,-307,10744,241,-310,18476,251,0
2.944000244,7,0,0,10,3772,61,704,1116,84,565,0,0,-307,10744,241,-310,18476,251,0
3.058998108,7,0,0,138,24268,97,778,1800,14,565,0,0,-518,10998,239,-521,30253,231,0
3.102996826,7,0,0,138,24268,97,778,1800,14,565,0,0,-518,10998,239,-521,30253,231,0
3.157997131,7,0,0,138,24268,97,778,1800,14,565,0,0,-518,10998,239,-521,30253,231,0
3.2029953,7,0,0,138,24268,97,778,1800,14,565,0,0,-518,10998,239,-521,30253,231,0
3.303001404,7,0,0,279,16442,94,781,0,0,565,0,0,-685,7262,165,-687,9302,177,0
3.351997375,7,0,0,279,16442,94,781,0,0,565,0,0,-685,7262,165,-687,9302,177,0
3.406997681,7,0,0,279,16442,94,781,0,0,565,0,0,-685,7262,165,-687,9302,177,0
3.471000671,7,0,0,417,17772,94,781,0,0,565,0,0,-790,7972,108,-790,28032,108,0
3.555000305,7,0,0,417,17772,94,781,0,0,565,0,0,-790,7972,108,-790,28032,108,0
3.61000061,7,0,0,417,17772,94,781,0,0,565,0,0,-790,7972,108,-790,28032,108,0
3.652000427,7,0,0,417,17772,94,781,0,0,565,0,0,-790,7972,108,-790,28032,108,0
3.699996948,7,0,0,417,17772,94,781,0,0,565,0,0,-790,7972,108,-790,28032,108,0
3.751998901,7,0,0,561,14257,97,781,0,0,565,0,0,-832,29332,36,-832,4859,39,0
3.861999512,7,0,0,561,14257,97,781,0,0,565,0,0,-832,29332,36,-832,4859,39,0
3.907997131,7,0,0,561,14257,97,781,0,0,565,0,0,-832,29332,36,-832,4859,39,0
3.956001282,1,8965.371901,17,700,16958,97,781,0,0,565,0,0,-833,11744,26,-833,23492,29,0
4.011001587,1,8965.371901,17,700,16958,97,781,0,0,565,0,0,-833,11744,26,-833,23492,29,1
4.111999512,1,8965.371901,17,700,16958,97,781,0,0,565,0,0,-833,11744,26,-833,23492,29,1
4.159996033,1,8965.371901,17,700,16958,97,781,0,0,565,0,0,-833,11744,26,-833,23492,29,1
4.214996338,48,25136.3719,51,832,15078,95,781,0,0,565,0,0,-833,10626,26,-833,23202,31,1
4.258995056,48,25136.3719,51,832,15078,95,781,0,0,565,0,0,-833,10626,26,-833,23202,31,1
4.361999512,48,25136.3719,51,832,15078,95,781,0,0,565,0,0,-833,10626,26,-833,23202,31,1
4.40599823,117,29735.3719,55,924,6183,27,781,0,0,565,0,0,-833,9222,26,-833,16102,27,1
4.441001892,117,29735.3719,55,924,6183,27,781,0,0,565,0,0,-833,9222,26,-833,16102,27,1
4.510002136,117,29735.3719,55,924,6183,27,781,0,0,565,0,0,-833,9222,26,-833,16102,27,1
4.612998962,187,28724.3719,52,931,234,2,781,0,0,565,0,0,-833,4912,26,-833,10574,27,1
4.660995483,187,28724.3719,52,931,234,2,781,0,0,565,0,0,-833,4912,26,-833,10574,27,1
4.716995239,187,28724.3719,52,931,234,2,781,0,0,565,0,0,-833,4912,26,-833,10574,27,1
4.792999268,257,25931.3719,51,931,230,2,781,0,0,565,0,0,-833,7168,24,-833,7090,26,1
4.866996765,257,25931.3719,51,931,230,2,781,0,0,565,0,0,-833,7168,24,-833,7090,26,1
4.906997681,257,25931.3719,51,931,230,2,781,0,0,565,0,0,-833,7168,24,-833,7090,26,1
4.966995239,257,25931.3719,51,931,230,2,781,0,0,565,0,0,-833,7168,24,-833,7090,26,1
5.013999939,323,27155.3719,51,931,105,1,781,0,0,565,0,0,-833,3784,24,-833,6492,24,1
5.117996216,323,27155.3719,51,931,105,1,781,0,0,565,0,0,-833,3784,24,-833,6492,24,1
5.162002563,323,27155.3719,51,931,105,1,781,0,0,565,0,0,-833,3784,24,-833,6492,24,1
5.218002319,323,27155.3719,51,931,105,1,781,0,0,565,0,0,-833,3784,24,-833,6492,24,1
5.268997192,392,24330.3719,50,931,93,1,781,0,0,565,0,0,-833,3616,26,-833,6908,26,1
5.36000061,392,24330.3719,50,931,93,1,781,0,0,565,0,0,-833,3616,26,-833,6908,26,1
5.417999268,392,24330.3719,50,931,93,1,781,0,0,565,0,0,-833,3616,26,-833,6908,26,1
5.462997437,392,24330.3719,50,931,93,1,781,0,0,565,0,0,-833,3616,26,-833,6908,26,1
5.517997742,449,20560.3719,41,931,87,1,781,0,0,565,0,0,-833,2560,24,-833,8572,23,1
5.613998413,449,20560.3719,41,931,87,1,781,0,0,565,0,0,-833,2560,24,-833,8572,23,1
5.659996033,449,20560.3719,41,931,87,1,781,0,0,565,0,0,-833,2560,24,-833,8572,23,1
5.714996338,490,7028.371901,12,931,76,1,781,0,0,565,0,0,-833,4048,26,-833,9973,26,1
5.761001587,490,7028.371901,12,931,76,1,781,0,0,565,0,0,-833,4048,26,-833,9973,26,1
5.861000061,490,7028.371901,12,931,76,1,781,0,0,565,0,0,-833,4048,26,-833,9973,26,1
5.917999268,461,24186.3719,47,931,55,0,781,0,0,565,0,0,-833,6778,24,-833,9092,26,1
5.968002319,461,24186.3719,47,931,55,0,781,0,0,565,0,0,-833,6778,24,-833,9092,26,1
6.016998291,461,24186.3719,47,931,55,0,781,0,0,565,0,0,-833,6778,24,-833,9092,26,1
6.116996765,391,25380.3719,49,931,0,0,781,0,0,565,0,0,-833,4288,26,-833,11809,26,1
6.160995483,391,25380.3719,49,931,0,0,781,0,0,565,0,0,-833,4288,26,-833,11809,26,1
6.215995789,391,25380.3719,49,931,0,0,781,0,0,565,0,0,-833,4288,26,-833,11809,26,1
6.261001587,391,25380.3719,49,931,0,0,781,0,0,565,0,0,-833,4288,26,-833,11809,26,1
6.319000244,391,25380.3719,49,931,0,0,781,0,0,565,0,0,-833,4288,26,-833,11809,26,1
6.42099762,321,23904.3719,49,931,0,0,781,0,0,565,0,0,-833,7636,24,-833,10444,26,1
6.464996338,321,23904.3719,49,931,0,0,781,0,0,565,0,0,-833,7636,24,-833,10444,26,1
6.519996643,321,23904.3719,49,931,0,0,781,0,0,565,0,0,-833,7636,24,-833,10444,26,1
6.611000061,321,23904.3719,49,931,0,0,781,0,0,565,0,0,-833,7636,24,-833,10444,26,1
6.669998169,252,24656.3719,50,931,0,0,781,0,0,565,0,0,-833,7636,26,-833,10964,26,1
6.713996887,252,24656.3719,50,931,0,0,781,0,0,565,0,0,-833,7636,26,-833,10964,26,1
6.768997192,252,24656.3719,50,931,0,0,781,0,0,565,0,0,-833,7636,26,-833,10964,26,1
6.857002258,187,25630.3719,51,931,0,0,781,0,0,565,0,0,-833,4840,24,-833,11302,26,1
6.917999268,187,25630.3719,51,931,0,0,781,0,0,565,0,0,-833,4840,24,-833,11302,26,1
6.972000122,187,25630.3719,51,931,0,0,781,0,0,565,0,0,-833,4840,24,-833,11302,26,1
7.018997192,116,27080.3719,50,0,516,7,781,0,0,565,0,0,-833,8182,24,-833,13078,27,1
7.068000793,116,27080.3719,50,0,516,7,781,0,0,565,0,0,-833,8182,24,-833,13078,27,1
7.166999817,116,27080.3719,50,0,516,7,781,0,0,565,0,0,-833,8182,24,-833,13078,27,1
7.222000122,46,23780.3719,50,-55,18207,51,781,0,0,565,0,0,-833,5344,24,-833,11744,29,1
7.26599884,46,23780.3719,50,-55,18207,51,781,0,0,565,0,0,-833,5344,24,-833,11744,29,1
7.322998047,46,23780.3719,50,-55,18207,51,781,0,0,565,0,0,-833,5344,24,-833,11744,29,1
7.424995422,46,23780.3719,50,-55,18207,51,781,0,0,565,0,0,-833,5344,24,-833,11744,29,1
7.46900177,46,23780.3719,50,-55,18207,51,781,0,0,565,0,0,-833,5344,24,-833,11744,29,1
7.520996094,-27,24554.3719,51,-130,18228,49,781,0,0,565,0,0,-833,8754,26,-833,12368,29,1
7.565002441,-27,24554.3719,51,-130,18228,49,781,0,0,565,0,0,-833,8754,26,-833,12368,29,1
7.665000916,-27,24554.3719,51,-130,18228,49,781,0,0,565,0,0,-833,8754,26,-833,12368,29,1
7.712997437,-93,15210.3719,35,-198,18972,52,781,0,0,565,0,0,-833,8780,24,-833,15130,27,1
7.767997742,-93,15210.3719,35,-198,18972,52,781,0,0,565,0,0,-833,8780,24,-833,15130,27,1
7.861000061,-93,15210.3719,35,-198,18972,52,781,0,0,565,0,0,-833,8780,24,-833,15130,27,1
7.92199707,-107,149,1,-267,18666,50,781,0,0,565,0,0,-833,8780,26,-833,19432,29,1
7.965995789,-107,149,1,-267,18666,50,781,0,0,565,0,0,-833,8780,26,-833,19432,29,0
8.020996094,-107,149,1,-267,18666,50,781,0,0,565,0,0,-833,8780,26,-833,19432,29,0
8.122001648,-107,141,2,-368,13292,95,-35,8818,86,565,0,0,-817,21048,24,-817,25296,24,0
8.166000366,-107,141,2,-368,13292,95,-35,8818,86,565,0,0,-817,21048,24,-817,25296,24,0
8.225997925,-107,141,2,-368,13292,95,-35,8818,86,565,0,0,-817,21048,24,-817,25296,24,0
8.315002441,-107,141,2,-368,13292,95,-35,8818,86,565,0,0,-817,21048,24,-817,25296,24,0
8.368995667,-107,141,2,-368,13292,95,-35,8818,86,565,0,0,-817,21048,24,-817,25296,24,0
8.426002502,-107,122,1,-508,12446,94,-174,3277,90,565,0,0,-742,30751,92,-740,12155,85,0
8.472000122,-107,122,1,-508,12446,94,-174,3277,90,565,0,0,-742,30751,92,-740,12155,85,0
8.570999146,-107,122,1,-508,12446,94,-174,3277,90,565,0,0,-742,30751,92,-740,12155,85,0
8.570999146,-107,113,1,-647,7282,90,-313,5591,88,565,0,0,-605,5630,159,-603,25872,156,0
8.672996521,-107,113,1,-647,7282,90,-313,5591,88,565,0,0,-605,5630,159,-603,25872,156,0
8.718002319,-107,113,1,-647,7282,90,-313,5591,88,565,0,0,-605,5630,159,-603,25872,156,0
8.766998291,-107,93,0,-739,3888,24,-450,13022,95,565,0,0,-408,22944,211,-405,13812,211,0
8.866996765,-107,93,0,-739,3888,24,-450,13022,95,565,0,0,-408,22944,211,-405,13812,211,0
8.913002014,-107,93,0,-739,3888,24,-450,13022,95,565,0,0,-408,22944,211,-405,13812,211,0
8.972999573,-107,0,0,-746,0,0,-590,18933,98,565,0,0,-213,17352,147,-210,4828,147,0
9.016998291,-107,0,0,-746,0,0,-590,18933,98,565,0,0,-213,17352,147,-210,4828,147,0
9.125999451,-107,0,0,-746,0,0,-590,18933,98,565,0,0,-213,17352,147,-210,4828,147,0
9.174995422,-107,0,0,-746,0,0,-590,18933,98,565,0,0,-213,17352,147,-210,4828,147,0
9.221000671,-107,0,0,-746,39,0,-729,11484,94,565,0,0,-81,16416,82,-80,10094,82,0
9.269996643,-107,0,0,-746,39,0,-729,11484,94,565,0,0,-81,16416,82,-80,10094,82,0
9.373001099,-107,0,0,-746,39,0,-729,11484,94,565,0,0,-81,16416,82,-80,10094,82,0
9.428001404,-107,0,0,-746,39,0,-729,11484,94,565,0,0,-81,16416,82,-80,10094,82,0
9.472000122,-107,0,0,-746,39,0,-729,11484,94,565,0,0,-81,16416,82,-80,10094,82,0
9.527000427,-107,0,0,0,0,0,-868,13198,93,565,0,0,-11,26672,16,-11,23440,14,0
9.623001099,-107,0,0,0,0,0,-868,13198,93,565,0,0,-11,26672,16,-11,23440,14,0
9.664001465,-107,0,0,0,0,0,-868,13198,93,565,0,0,-11,26672,16,-11,23440,14,0
9.722000122,-107,0,0,0,0,0,-1007,32451,86,565,0,0,0,11485,26,0,7120,24,0
9.777999878,-107,0,0,0,0,0,-1007,32451,86,565,0,0,0,11485,26,0,7120,24,0
9.877998352,-107,0,0,0,0,0,-1007,32451,86,565,0,0,0,11485,26,0,7120,24,0
9.922996521,-107,0,0,0,0,0,-1089,15450,49,-26,21372,52,0,9638,26,0,12628,26,0
9.968002319,-107,0,0,0,0,0,-1089,15450,49,-26,21372,52,0,9638,26,0,12628,26,0
10.02199554,-107,0,0,0,0,0,-1089,15450,49,-26,21372,52,0,9638,26,0,12628,26,0
10.09600067,-107,0,0,0,0,0,-1158,13254,47,-95,20176,51,0,9378,27,0,13356,26,0
10.14099884,-107,0,0,0,0,0,-1158,13254,47,-95,20176,51,0,9378,27,0,13356,26,0
10.25099945,-107,0,0,0,0,0,-1158,13254,47,-95,20176,51,0,9378,27,0,13356,26,0
10.30699921,-107,0,0,0,0,0,-1158,13254,47,-165,20176,51,0,9378,26,0,13356,24,0
10.36100006,-107,0,0,0,0,0,-1228,17595,51,-165,19760,52,0,9118,26,0,13356,24,0
10.40999603,-107,0,0,0,0,0,-1228,17595,51,-165,19760,52,0,9118,26,0,13356,24,0
10.47000122,-107,0,0,0,0,0,-1228,17595,51,-165,19760,52,0,9118,26,0,13356,24,0
10.51699829,-107,0,0,0,0,0,-1268,0,0,-236,19872,54,0,9118,26,0,12576,26,0
10.6210022,-107,0,0,0,0,0,-1268,0,0,-236,19872,54,0,9118,26,0,12576,26,0
10.6780014,-107,0,0,0,0,0,-1268,0,0,-236,19872,54,0,9118,26,0,12576,26,0
10.72299957,-107,0,0,0,0,0,-1268,0,0,-236,19872,54,0,9118,26,0,12576,26,0
10.78099823,-107,0,0,0,0,0,-1268,0,0,-305,24976,56,0,8624,26,0,12576,24,0
10.82900238,-107,0,0,0,0,0,-1268,0,0,-305,24976,56,0,8624,26,0,12576,24,0
10.93199921,-107,0,0,0,0,0,-1268,0,0,-305,24976,56,0,8624,26,0,12576,24,0
10.98699951,-107,0,0,0,0,0,-1268,0,0,-376,17100,50,0,8312,26,0,8752,24,0
11.06199646,-107,0,0,0,0,0,-1268,0,0,-376,17100,50,0,8312,26,0,8752,24,0
11.10199738,-107,0,0,0,0,0,-1268,0,0,-376,17100,50,0,8312,26,0,8752,24,0
11.15499878,-107,0,0,0,0,0,-1268,0,0,-376,17100,50,0,8312,26,0,8752,24,0
11.21399689,-107,0,0,0,0,0,-1268,0,0,-444,22724,52,0,7922,26,0,8392,24,0
11.31299591,-107,0,0,0,0,0,-1268,0,0,-444,22724,52,0,7922,26,0,8392,24,0
11.36799622,-107,0,0,0,0,0,-1268,0,0,-444,22724,52,0,7922,26,0,8392,24,0
11.41300201,-107,0,0,0,0,0,-1268,0,0,-514,19800,49,0,7636,26,0,8080,24,0
11.48200226,-107,0,0,0,0,0,-1268,0,0,-514,19800,49,0,7636,26,0,8080,24,0
11.52600098,-107,0,0,0,0,0,-1268,0,0,-514,19800,49,0,7636,26,0,8080,24,0
11.58100128,-107,0,0,0,0,0,-1268,0,0,-514,19800,49,0,7636,26,0,8080,24,0
11.68199921,-107,0,0,0,0,0,-1268,0,0,-514,19800,49,0,7636,26,0,8080,24,0
11.73699951,-107,0,0,0,0,0,-1268,0,0,-583,21369,52,0,7168,26,0,11094,26,0
11.79100037,-107,0,0,0,0,0,-1268,0,0,-583,21369,52,0,7168,26,0,11094,26,0
11.85299683,-107,0,0,0,0,0,-1268,0,0,-583,21369,52,0,7168,26,0,11094,26,0
0,8,0,0,-547,0,0,-873,0,0,-25,7714,36,0,5764,26,0,2974,24,0
0.05899810791,8,0,0,-547,0,0,-873,0,0,-25,7714,36,0,5764,26,0,2974,24,0
0.1039962769,8,0,0,-547,0,0,-873,0,0,-25,7714,36,0,5764,26,0,2974,24,0
0.1620025635,8,0,0,-547,0,0,-873,0,0,-25,7714,36,0,5764,26,0,2974,24,0
0.2610015869,8,0,0,-547,0,0,-873,0,0,7,17187,50,0,5920,26,0,5008,23,0
0.3160018921,8,0,0,-547,0,0,-873,0,0,7,17187,50,0,5920,26,0,5008,23,0
0.3730010986,8,0,0,-547,0,0,-873,0,0,7,17187,50,0,5920,26,0,5008,23,0
0.4169998169,8,0,0,-547,0,0,-873,0,0,75,20124,52,0,6492,26,0,3434,23,0
0.4779968262,8,0,0,-547,0,0,-873,0,0,75,20124,52,0,6492,26,0,3434,23,0
0.5270004272,8,0,0,-547,0,0,-873,0,0,75,20124,52,0,6492,26,0,3434,23,0
0.641998291,8,0,0,-547,0,0,-873,0,0,75,20124,52,0,6492,26,0,3434,23,0
0.6859970093,8,0,0,-547,0,0,-873,0,0,145,20145,51,0,6648,26,0,3434,23,0
0.7409973145,8,0,0,-547,0,0,-873,0,0,145,20145,51,0,6648,26,0,3434,23,0
0.7890014648,8,0,0,-547,0,0,-873,0,0,145,20145,51,0,6648,26,0,3434,23,0
0.8509979248,8,0,0,-547,0,0,-873,0,0,214,20145,52,0,6648,26,0,3434,23,0
0.9639968872,8,0,0,-547,0,0,-873,0,0,214,22464,52,0,7168,26,0,3434,23,0
1.008995056,8,0,0,-547,0,0,-873,0,0,214,22464,52,0,7168,26,0,3434,23,0
1.065002441,8,0,0,-547,0,0,-873,0,0,214,22464,52,0,7168,26,0,3434,23,0
1.112998962,8,0,0,-547,0,0,-873,0,0,214,22464,52,0,7168,26,0,3434,23,0
1.160995483,8,0,0,-547,0,0,-873,0,0,284,20600,50,0,7376,26,0,3434,23,0
1.218002319,8,0,0,-547,0,0,-873,0,0,284,20600,50,0,7376,26,0,3434,23,0
1.321998596,8,0,0,-547,0,0,-873,0,0,284,20600,50,0,7376,26,0,3434,23,0
1.381996155,8,0,0,-547,0,0,1,4428,19,355,15745,47,0,7636,26,0,3434,23,0
1.426002502,8,0,0,-547,0,0,1,4428,19,355,15745,47,0,7636,26,0,3434,23,0
1.480995178,8,0,0,-547,0,0,1,4428,19,355,15745,47,0,7636,26,0,3434,23,0
1.538002014,8,0,0,-547,0,0,63,14030,46,424,16544,47,0,10378,26,0,5008,23,0
1.638999939,8,0,0,-547,0,0,63,14030,46,424,16544,47,0,10378,26,0,5008,23,0
1.690002441,8,0,0,-547,0,0,63,14030,46,424,16544,47,0,10378,26,0,5008,23,0
1.768997192,8,0,0,-547,0,0,63,14030,46,424,16544,47,0,10378,26,0,5008,23,0
1.824996948,8,0,0,-547,0,0,132,17050,49,494,16497,46,0,11809,26,0,3434,24,0
1.882995605,8,0,0,-547,0,0,132,17050,49,494,16497,46,0,11809,26,0,3434,24,0
1.928001404,8,0,0,-547,0,0,132,17050,49,494,16497,46,0,11809,26,0,3434,24,0
1.98400116,8,0,0,-547,0,0,132,17050,49,494,16497,46,0,11809,26,0,3434,24,0
2.028999329,8,0,0,-547,0,0,202,20000,50,562,5678,33,0,13078,26,0,5008,24,0
2.086997986,8,0,0,-547,0,0,202,20000,50,562,5678,33,0,13078,26,0,5008,24,0
2.205001831,8,0,0,-547,0,0,202,20000,50,562,5678,33,0,13078,26,0,5008,24,0
2.260002136,8,0,0,-547,0,0,202,20000,50,562,5678,3,0,13078,27,0,8156,24,0
2.315002441,8,0,0,-547,0,0,272,16950,49,572,166,3,0,14293,27,0,8156,24,0
2.35900116,8,0,0,-547,0,0,272,16950,49,572,166,3,0,14293,27,0,8156,24,0
2.412002563,8,0,0,-547,0,0,272,16950,49,572,166,3,0,14293,27,0,8156,24,0
2.513999939,8,0,0,-547,0,0,378,7966,93,572,136,2,-18,4799,87,-19,22777,85,0
2.557998657,8,0,0,-547,0,0,378,7966,93,572,136,2,-18,4799,87,-19,22777,85,0
2.616996765,8,0,0,-547,0,0,378,7966,93,572,136,2,-18,4799,87,-19,22777,85,0
2.662002563,8,0,0,-547,0,0,517,18556,95,572,52,2,-99,12688,152,-100,23508,149,0
2.718002319,8,0,0,-547,0,0,517,18556,95,572,52,2,-99,12688,152,-100,23508,149,0
2.823997498,8,0,0,-547,0,0,517,18556,95,572,52,2,-99,12688,152,-100,23508,149,0
2.874000549,8,0,0,0,648,8,661,5362,93,572,54,2,-247,2115,231,-248,2856,226,0
2.929000854,8,0,0,0,648,8,661,5362,93,572,54,2,-247,2115,231,-248,2856,226,0
2.98400116,8,0,0,0,648,8,661,5362,93,572,54,2,-247,2115,231,-248,2856,226,0
3.066001892,8,0,0,92,30118.73554,97,767,5670,34,572,18,1,-450,9885,261,-452,17840,261,0
3.14099884,8,0,0,92,30118.73554,97,767,5670,34,572,18,1,-450,9885,261,-452,17840,261,1
3.199996948,8,0,0,92,30118.73554,97,767,5670,34,572,18,1,-450,9885,261,-452,17840,261,1
3.240997314,8,0,0,92,30118.73554,97,767,5670,34,572,18,1,-450,9885,261,-452,17840,261,1
3.297996521,8,0,0,92,30118.73554,97,767,5670,34,572,18,1,-450,9885,261,-452,17840,261,1
3.343002319,8,0,0,234,27908.73554,94,781,20,0,572,13,1,-640,20090,184,-641,17680,188,1
3.457000732,8,0,0,234,27908.73554,94,781,20,0,572,13,1,-640,20090,184,-641,17680,188,1
3.501998901,8,0,0,234,27908.73554,94,781,20,0,572,13,1,-640,20090,184,-641,17680,188,1
3.559997559,8,0,0,373,24258.73554,93,781,20,0,572,13,1,-763,20090,184,-764,17680,188,1
3.604995728,8,0,0,373,24258.73554,93,781,20,1,572,0,1,-763,4787,126,-764,29056,123,1
3.662002563,8,0,0,373,24258.73554,93,781,20,1,572,0,1,-763,4787,126,-764,29056,123,1
3.761001587,8,0,0,373,24258.73554,93,781,20,1,572,0,1,-763,4787,126,-764,29056,123,1
3.816001892,8,0,0,512,28007.73554,97,781,0,0,572,3,1,-825,12156,59,-826,17808,59,1
3.871002197,8,0,0,512,28007.73554,97,781,0,0,572,3,1,-825,12156,59,-826,17808,59,1
3.918998718,8,0,0,512,28007.73554,97,781,0,0,572,3,1,-825,12156,59,-826,17808,59,1
3.976997375,0,0,0,652,22493.73554,94,781,0,1,572,0,0,-833,13456,27,-833,22680,31,1
4.075996399,0,0,0,652,22493.73554,94,781,0,1,572,0,0,-833,13456,27,-833,22680,31,1
4.130996704,0,0,0,652,22493.73554,94,781,0,1,572,0,0,-833,13456,27,-833,22680,31,1
4.174995422,27,16560,45,791,22015.73554,92,781,20,1,572,0,1,-833,10236,26,-833,22680,29,1
4.224998474,27,16560,45,791,22015.73554,92,781,20,1,572,0,1,-833,10236,26,-833,22680,29,1
4.263999939,27,16560,45,791,22015.73554,92,781,20,1,572,0,1,-833,10236,26,-833,22680,29,1
4.340995789,27,16560,45,791,22015.73554,92,781,20,1,572,0,1,-833,10236,26,-833,22680,29,1
4.435997009,27,16560,45,791,22015.73554,92,781,20,1,572,0,1,-833,10236,26,-833,22680,29,1
4.492996216,96,15570,45,910,23493.73554,47,781,20,0,572,1,1,-833,8312,26,-833,21114,29,1
4.547996521,96,15570,45,910,23493.73554,47,781,20,0,572,1,1,-833,8312,26,-833,21114,29,1
4.593002319,96,15570,45,910,23493.73554,47,781,20,0,572,1,1,-833,8312,26,-833,21114,29,1
