ds,method,split_number,normalized
12_real_estate,SVR,3,0.8348070090442868
12_real_estate,SVR,4,0.07694615898087535
12_real_estate,SVR,5,0.16714686419590077
12_real_estate,SVR,6,0.23446784315760655
12_real_estate,SVR,7,0.29772111990078537
12_real_estate,SVR,8,0.6078352147134991
12_real_estate,SVR,9,0.30791362287397495
12_real_estate,MLP,0,0.13500076042828923
12_real_estate,MLP,1,0.6503024461920839
12_real_estate,MLP,2,0.4403325067586685
12_real_estate,MLP,3,0.6297624958622837
12_real_estate,MLP,4,0.6192804258038473
12_real_estate,MLP,5,0.5525977061131144
12_real_estate,MLP,6,0.5525867689234669
12_real_estate,MLP,7,0.6289339301013777
12_real_estate,MLP,8,0.7229101163576965
12_real_estate,MLP,9,0.7507686497403285
12_real_estate,XGBoost,0,0.7530759728845773
12_real_estate,XGBoost,1,0.0
12_real_estate,XGBoost,2,1.0
12_real_estate,XGBoost,3,0.0
12_real_estate,XGBoost,4,0.7011404606250232
12_real_estate,XGBoost,5,0.44174386727658327
12_real_estate,XGBoost,6,0.6373937424261474
12_real_estate,XGBoost,7,0.8363773614370903
12_real_estate,XGBoost,8,0.0
12_real_estate,XGBoost,9,0.2293746596282613
12_real_estate,LightGBM,0,0.9866719480810318
12_real_estate,LightGBM,1,1.0
12_real_estate,LightGBM,2,0.7421628957503466
12_real_estate,LightGBM,3,0.5264394423070923
12_real_estate,LightGBM,4,0.8927644363256171
12_real_estate,LightGBM,5,0.8426753057925582
12_real_estate,LightGBM,6,1.0
12_real_estate,LightGBM,7,1.0
12_real_estate,LightGBM,8,0.8339845339144124
12_real_estate,LightGBM,9,0.698497255571582
12_real_estate,CatBoost,0,0.8155438685538677
12_real_estate,CatBoost,1,0.6126038234376671
12_real_estate,CatBoost,2,0.9019215123413676
12_real_estate,CatBoost,3,0.9289635105319497
12_real_estate,CatBoost,4,0.7335347428239065
12_real_estate,CatBoost,5,1.0
12_real_estate,CatBoost,6,0.6561932315746387
12_real_estate,CatBoost,7,0.9290279620558779
12_real_estate,CatBoost,8,0.755446921153236
12_real_estate,CatBoost,9,0.8453346143609453
12_real_estate,TabPFNReg,0,0.9320243544129031
12_real_estate,TabPFNReg,1,0.901393660996014
12_real_estate,TabPFNReg,2,0.8284737781815407
12_real_estate,TabPFNReg,3,0.8748574073517388
12_real_estate,TabPFNReg,4,1.0
12_real_estate,TabPFNReg,5,0.7497485589342484
12_real_estate,TabPFNReg,6,0.5962166676102416
12_real_estate,TabPFNReg,7,0.9589540852209603
12_real_estate,TabPFNReg,8,1.0
12_real_estate,TabPFNReg,9,0.928518822438679
13_boston_housing,Linear,0,0.9807946210262827
13_boston_housing,Linear,1,0.9811654195643857
13_boston_housing,Linear,2,0.9802643751461193
13_boston_housing,Linear,3,0.9804700746328787
13_boston_housing,Linear,4,0.9631834807251389
13_boston_housing,Linear,5,0.9998835576065541
13_boston_housing,Linear,6,0.9764523828304614
13_boston_housing,Linear,7,0.9875674363126177
13_boston_housing,Linear,8,0.9870844349356875
13_boston_housing,Linear,9,0.9858885843817443
13_boston_housing,Ridge,0,0.9807640472312145
13_boston_housing,Ridge,1,0.9811757363243789
13_boston_housing,Ridge,2,0.9802540104175176
13_boston_housing,Ridge,3,0.9804331809649894
13_boston_housing,Ridge,4,0.963233031615311
13_boston_housing,Ridge,5,0.999894158154921
13_boston_housing,Ridge,6,0.9765183729001085
13_boston_housing,Ridge,7,0.9875464890122296
13_boston_housing,Ridge,8,0.9871079705854502
13_boston_housing,Ridge,9,0.98587575322
13_boston_housing,Lasso,0,0.980794530657099
13_boston_housing,Lasso,1,0.9811653487045914
13_boston_housing,Lasso,2,0.9802642113247186
13_boston_housing,Lasso,3,0.9804699046160669
13_boston_housing,Lasso,4,0.9631825100467095
13_boston_housing,Lasso,5,0.9998835629422037
13_boston_housing,Lasso,6,0.9764528068097664
13_boston_housing,Lasso,7,0.9875674372081441
13_boston_housing,Lasso,8,0.9870845982907649
13_boston_housing,Lasso,9,0.985888637121101
13_boston_housing,ElasticNet,0,0.9719782650732275
13_boston_housing,ElasticNet,1,0.9795428188444449
13_boston_housing,ElasticNet,2,0.9760451818502548
13_boston_housing,ElasticNet,3,0.9693523184125289
13_boston_housing,ElasticNet,4,0.967398819050041
13_boston_housing,ElasticNet,5,0.9970311752507918
13_boston_housing,ElasticNet,6,0.9807703409255638
13_boston_housing,ElasticNet,7,0.9802650716460422
13_boston_housing,ElasticNet,8,0.9870648355960906
13_boston_housing,ElasticNet,9,0.9797960044994869
13_boston_housing,KNN,0,0.9924499033883685
13_boston_housing,KNN,1,0.9966536736582393
13_boston_housing,KNN,2,0.997175359396636
13_boston_housing,KNN,3,0.9993731194115157
13_boston_housing,KNN,4,0.9922366036656327
13_boston_housing,KNN,5,0.9952063422607766
13_boston_housing,KNN,6,0.9968501068086807
13_boston_housing,KNN,7,0.9986677459793186
13_boston_housing,KNN,8,0.9929637200371639
13_boston_housing,KNN,9,1.0
13_boston_housing,RandomForest,0,0.9966200124792117
13_boston_housing,RandomForest,1,0.998933680336967
13_boston_housing,RandomForest,2,0.9981888410350925
13_boston_housing,RandomForest,3,0.9928953114640793
13_boston_housing,RandomForest,4,0.992893866198052
13_boston_housing,RandomForest,5,0.9976028078617439
13_boston_housing,RandomForest,6,0.9978616873008905
13_boston_housing,RandomForest,7,0.9960267300275816
13_boston_housing,RandomForest,8,0.9967434888352292
13_boston_housing,RandomForest,9,0.9964315510058019
13_boston_housing,SVR,0,0.8826274439253519
13_boston_housing,SVR,1,0.9242945415072018
13_boston_housing,SVR,2,0.9034564739034452
13_boston_housing,SVR,3,0.8538504707742478
13_boston_housing,SVR,4,0.8955886990760508
13_boston_housing,SVR,5,0.9156772644072206
13_boston_housing,SVR,6,0.8961546524898563
13_boston_housing,SVR,7,0.8925613963077292
13_boston_housing,SVR,8,0.9155786013909819
13_boston_housing,SVR,9,0.8947787400039697
13_boston_housing,MLP,0,0.0
13_boston_housing,MLP,1,0.0
13_boston_housing,MLP,2,0.0
13_boston_housing,MLP,3,0.0
13_boston_housing,MLP,4,0.0
13_boston_housing,MLP,5,0.0
13_boston_housing,MLP,6,0.0
13_boston_housing,MLP,7,0.0
13_boston_housing,MLP,8,0.0
13_boston_housing,MLP,9,0.0
13_boston_housing,XGBoost,0,0.9951823821008138
13_boston_housing,XGBoost,1,0.9848007811094625
13_boston_housing,XGBoost,2,0.9973003338590619
13_boston_housing,XGBoost,3,0.9891422090815631
13_boston_housing,XGBoost,4,0.9914554802898125
13_boston_housing,XGBoost,5,0.9919971511176381
13_boston_housing,XGBoost,6,0.9968760469039856
13_boston_housing,XGBoost,7,0.9899819345089412
13_boston_housing,XGBoost,8,0.9957731947375177
13_boston_housing,XGBoost,9,0.989147789891079
13_boston_housing,LightGBM,0,0.9941759586466532
13_boston_housing,LightGBM,1,0.9969764164877851
13_boston_housing,LightGBM,2,0.9985011604358737
13_boston_housing,LightGBM,3,0.9842802406910494
13_boston_housing,LightGBM,4,0.9968213741583242
13_boston_housing,LightGBM,5,0.9967511726187154
13_boston_housing,LightGBM,6,0.9999530464358412
13_boston_housing,LightGBM,7,0.9930317738714814
13_boston_housing,LightGBM,8,0.995616937136444
13_boston_housing,LightGBM,9,0.9965134778717715
13_boston_housing,CatBoost,0,1.0
13_boston_housing,CatBoost,1,0.9950377793241558
13_boston_housing,CatBoost,2,0.9991022538027654
13_boston_housing,CatBoost,3,0.9985538348859081
13_boston_housing,CatBoost,4,0.9950473675095373
13_boston_housing,CatBoost,5,0.9965360021740167
13_boston_housing,CatBoost,6,1.0
13_boston_housing,CatBoost,7,0.9963624348201942
13_boston_housing,CatBoost,8,0.9963352236977665
13_boston_housing,CatBoost,9,0.9963430178851528
13_boston_housing,TabPFNReg,0,0.9975023752709042
13_boston_housing,TabPFNReg,1,1.0
13_boston_housing,TabPFNReg,2,1.0
13_boston_housing,TabPFNReg,3,1.0
13_boston_housing,TabPFNReg,4,1.0
13_boston_housing,TabPFNReg,5,1.0
13_boston_housing,TabPFNReg,6,0.9994787813072593
13_boston_housing,TabPFNReg,7,1.0
13_boston_housing,TabPFNReg,8,1.0
13_boston_housing,TabPFNReg,9,0.9991340746352562
14_house_prices,Linear,0,1.0
14_house_prices,Linear,1,0.9999995964763858
14_house_prices,Linear,2,1.0
14_house_prices,Linear,3,1.0
14_house_prices,Linear,4,0.9999998697950985
14_house_prices,Linear,5,0.9999999681948752
14_house_prices,Linear,6,0.9999989006290664
14_house_prices,Linear,7,1.0
14_house_prices,Linear,8,0.9999997256472065
14_house_prices,Linear,9,0.9999995758642168
14_house_prices,Ridge,0,0.999999513560245
14_house_prices,Ridge,1,1.0
14_house_prices,Ridge,2,0.999999606027234
14_house_prices,Ridge,3,0.9999999725635992
14_house_prices,Ridge,4,1.0
14_house_prices,Ridge,5,0.9999999973194625
14_house_prices,Ridge,6,0.9999991113491926
14_house_prices,Ridge,7,0.999999417776496
14_house_prices,Ridge,8,1.0
14_house_prices,Ridge,9,1.0
14_house_prices,Lasso,0,0.9999999345426963
14_house_prices,Lasso,1,0.9999996785278564
14_house_prices,Lasso,2,0.9999999118388007
14_house_prices,Lasso,3,0.9999999955421635
14_house_prices,Lasso,4,0.9999998917153484
14_house_prices,Lasso,5,1.0
14_house_prices,Lasso,6,0.9999989337743695
14_house_prices,Lasso,7,0.9999998948502692
14_house_prices,Lasso,8,0.9999997470026887
14_house_prices,Lasso,9,0.9999996458658382
14_house_prices,ElasticNet,0,0.9714913824915256
14_house_prices,ElasticNet,1,0.9741925133565074
14_house_prices,ElasticNet,2,0.9706038449124148
14_house_prices,ElasticNet,3,0.9742804875486502
14_house_prices,ElasticNet,4,0.9724110309397267
14_house_prices,ElasticNet,5,0.9743579485687253
14_house_prices,ElasticNet,6,0.9733343608530419
14_house_prices,ElasticNet,7,0.9725029983228555
14_house_prices,ElasticNet,8,0.9739848596797279
14_house_prices,ElasticNet,9,0.9726785410787889
14_house_prices,KNN,0,0.9961578043737431
14_house_prices,KNN,1,0.9960676169706969
14_house_prices,KNN,2,0.9950724184157442
14_house_prices,KNN,3,0.9960088103870343
14_house_prices,KNN,4,0.9963667552105769
14_house_prices,KNN,5,0.9966609926469112
14_house_prices,KNN,6,0.9962482448748384
14_house_prices,KNN,7,0.9963047916915508
14_house_prices,KNN,8,0.996132281147013
14_house_prices,KNN,9,0.9959737963570833
14_house_prices,RandomForest,0,0.9969759320355901
14_house_prices,RandomForest,1,0.9973236211939935
14_house_prices,RandomForest,2,0.9965942668457796
14_house_prices,RandomForest,3,0.9966177464182058
14_house_prices,RandomForest,4,0.9974918363513424
14_house_prices,RandomForest,5,0.9969166807970082
14_house_prices,RandomForest,6,0.9971534165758037
14_house_prices,RandomForest,7,0.9972838268650386
14_house_prices,RandomForest,8,0.9965591701811616
14_house_prices,RandomForest,9,0.9972579690742408
14_house_prices,SVR,0,0.7609543628473192
14_house_prices,SVR,1,0.7666101056599172
14_house_prices,SVR,2,0.751285588214737
14_house_prices,SVR,3,0.7746470928256015
14_house_prices,SVR,4,0.7577607305000411
14_house_prices,SVR,5,0.7757173316439137
14_house_prices,SVR,6,0.763887127164254
14_house_prices,SVR,7,0.7695995125467426
14_house_prices,SVR,8,0.767818735779834
14_house_prices,SVR,9,0.7549475013701259
14_house_prices,MLP,0,0.0
14_house_prices,MLP,1,0.0
14_house_prices,MLP,2,0.0
14_house_prices,MLP,3,0.0
14_house_prices,MLP,4,0.0
14_house_prices,MLP,5,0.0
14_house_prices,MLP,6,0.0
14_house_prices,MLP,7,0.0
14_house_prices,MLP,8,0.0
14_house_prices,MLP,9,0.0
14_house_prices,XGBoost,0,0.9968469519778832
14_house_prices,XGBoost,1,0.9967716311499952
14_house_prices,XGBoost,2,0.996869690995357
14_house_prices,XGBoost,3,0.9965233348695376
14_house_prices,XGBoost,4,0.997002869935891
14_house_prices,XGBoost,5,0.9965438636132243
14_house_prices,XGBoost,6,0.9968591113064714
14_house_prices,XGBoost,7,0.9968268401938698
14_house_prices,XGBoost,8,0.9972300869489354
14_house_prices,XGBoost,9,0.9972824287561087
14_house_prices,LightGBM,0,0.9984115018897924
14_house_prices,LightGBM,1,0.9983353785443047
14_house_prices,LightGBM,2,0.9985411483501258
14_house_prices,LightGBM,3,0.9982545828988433
14_house_prices,LightGBM,4,0.9983347183984582
14_house_prices,LightGBM,5,0.9980672358140856
14_house_prices,LightGBM,6,0.9984125242821004
14_house_prices,LightGBM,7,0.9988489866371895
14_house_prices,LightGBM,8,0.9983793589702579
14_house_prices,LightGBM,9,0.9990097585223932
14_house_prices,CatBoost,0,0.999175090446474
14_house_prices,CatBoost,1,0.9993969263305975
14_house_prices,CatBoost,2,0.9991706847630594
14_house_prices,CatBoost,3,0.9994750482283877
14_house_prices,CatBoost,4,0.9992319161562869
14_house_prices,CatBoost,5,0.999030407033236
14_house_prices,CatBoost,6,0.9993955877078377
14_house_prices,CatBoost,7,0.9994153521237131
14_house_prices,CatBoost,8,0.999252872529503
14_house_prices,CatBoost,9,0.9994610414100269
14_house_prices,TabPFNReg,0,0.9998878049508697
14_house_prices,TabPFNReg,1,0.999918355532182
14_house_prices,TabPFNReg,2,0.9999189721605448
14_house_prices,TabPFNReg,3,0.9998300240972429
14_house_prices,TabPFNReg,4,0.999932836010366
14_house_prices,TabPFNReg,5,0.9998915598957341
14_house_prices,TabPFNReg,6,1.0
14_house_prices,TabPFNReg,7,0.9999977204888346
14_house_prices,TabPFNReg,8,0.999826668342586
14_house_prices,TabPFNReg,9,0.999956483916246
15_ames_housing,Linear,0,0.9011628990379397
15_ames_housing,Linear,1,0.9356107205717531
15_ames_housing,Linear,2,0.9477590931347166
15_ames_housing,Linear,3,0.7398382839611409
15_ames_housing,Linear,4,0.8833225033154481
15_ames_housing,Linear,5,0.9460944127325853
15_ames_housing,Linear,6,0.9391152331945617
15_ames_housing,Linear,7,0.8267006287697215
15_ames_housing,Linear,8,0.9445030334258491
15_ames_housing,Linear,9,0.9157790005155575
15_ames_housing,Ridge,0,0.9012064472565515
15_ames_housing,Ridge,1,0.9356607116726334
15_ames_housing,Ridge,2,0.9483900450565093
15_ames_housing,Ridge,3,0.7410453439354454
15_ames_housing,Ridge,4,0.8899136829314748
15_ames_housing,Ridge,5,0.9461121423788199
15_ames_housing,Ridge,6,0.9391980643939478
15_ames_housing,Ridge,7,0.8266696314162493
15_ames_housing,Ridge,8,0.9445435150691329
15_ames_housing,Ridge,9,0.9163390491347981
15_ames_housing,Lasso,0,0.9011825424562202
15_ames_housing,Lasso,1,0.9356162713058396
15_ames_housing,Lasso,2,0.947825464663226
15_ames_housing,Lasso,3,0.7404132851863217
15_ames_housing,Lasso,4,0.8835765593405066
15_ames_housing,Lasso,5,0.9460966047178406
15_ames_housing,Lasso,6,0.9391853758022244
15_ames_housing,Lasso,7,0.8267720544873308
15_ames_housing,Lasso,8,0.9445330329480306
15_ames_housing,Lasso,9,0.9158953200698999
15_ames_housing,ElasticNet,0,0.9049922456206858
15_ames_housing,ElasticNet,1,0.9181505835721572
15_ames_housing,ElasticNet,2,0.9294618478599934
15_ames_housing,ElasticNet,3,0.7733659253392575
15_ames_housing,ElasticNet,4,0.9176583623501081
15_ames_housing,ElasticNet,5,0.9162423176100551
15_ames_housing,ElasticNet,6,0.936702225381264
15_ames_housing,ElasticNet,7,0.8291636018181979
15_ames_housing,ElasticNet,8,0.9368672189578626
15_ames_housing,ElasticNet,9,0.9183396861094751
15_ames_housing,KNN,0,0.895814458763405
15_ames_housing,KNN,1,0.8631170879688629
15_ames_housing,KNN,2,0.8484959739104547
15_ames_housing,KNN,3,0.7308262681983099
15_ames_housing,KNN,4,0.8802349995983023
15_ames_housing,KNN,5,0.8642247421626048
15_ames_housing,KNN,6,0.8692169560928897
15_ames_housing,KNN,7,0.8445367972692002
15_ames_housing,KNN,8,0.8724306119077184
15_ames_housing,KNN,9,0.8623433476398442
15_ames_housing,RandomForest,0,0.9652761112989051
15_ames_housing,RandomForest,1,0.9642286735707261
15_ames_housing,RandomForest,2,0.9620939370920936
15_ames_housing,RandomForest,3,0.9713229439192316
15_ames_housing,RandomForest,4,0.9530667428605061
15_ames_housing,RandomForest,5,0.9595481429659908
15_ames_housing,RandomForest,6,0.9309062685194017
15_ames_housing,RandomForest,7,0.9575469052713292
15_ames_housing,RandomForest,8,0.947480456548254
15_ames_housing,RandomForest,9,0.9502423067223303
15_ames_housing,SVR,0,0.0
15_ames_housing,SVR,1,0.0
15_ames_housing,SVR,2,0.0
15_ames_housing,SVR,3,0.0
15_ames_housing,SVR,4,0.0
15_ames_housing,SVR,5,0.0
15_ames_housing,SVR,6,0.0
15_ames_housing,SVR,7,0.0
15_ames_housing,SVR,8,0.0
15_ames_housing,SVR,9,0.0
15_ames_housing,MLP,0,0.6251027601769622
15_ames_housing,MLP,1,0.6286475336581123
15_ames_housing,MLP,2,0.6186446006478271
15_ames_housing,MLP,3,0.5727285575561246
15_ames_housing,MLP,4,0.6121829986940062
15_ames_housing,MLP,5,0.5845252355343438
15_ames_housing,MLP,6,0.5881586334462973
15_ames_housing,MLP,7,0.6365995676925914
15_ames_housing,MLP,8,0.6374061859276231
15_ames_housing,MLP,9,0.6244223796627072
15_ames_housing,XGBoost,0,0.9924024176869699
15_ames_housing,XGBoost,1,0.9678656006034112
15_ames_housing,XGBoost,2,0.9644691005822538
15_ames_housing,XGBoost,3,0.970062813571307
15_ames_housing,XGBoost,4,0.9644404348843485
15_ames_housing,XGBoost,5,0.9796962693842584
15_ames_housing,XGBoost,6,0.9333320064095281
15_ames_housing,XGBoost,7,0.9619758786805711
15_ames_housing,XGBoost,8,0.9583358287625338
15_ames_housing,XGBoost,9,0.9636243755376318
15_ames_housing,LightGBM,0,0.9404131081105497
15_ames_housing,LightGBM,1,0.9752667567079253
15_ames_housing,LightGBM,2,0.9895446765024676
15_ames_housing,LightGBM,3,0.9722748574444757
15_ames_housing,LightGBM,4,0.9630398413118771
15_ames_housing,LightGBM,5,0.9786298193205932
15_ames_housing,LightGBM,6,0.9662653353946992
15_ames_housing,LightGBM,7,0.9579430181846215
15_ames_housing,LightGBM,8,0.9710152682678372
15_ames_housing,LightGBM,9,0.969482367282178
15_ames_housing,CatBoost,0,1.0
15_ames_housing,CatBoost,1,0.9870073239925621
15_ames_housing,CatBoost,2,0.9866936661614758
15_ames_housing,CatBoost,3,0.9739036252056497
15_ames_housing,CatBoost,4,0.9894698651685516
15_ames_housing,CatBoost,5,1.0
15_ames_housing,CatBoost,6,0.9872009476796709
15_ames_housing,CatBoost,7,0.9894626243470356
15_ames_housing,CatBoost,8,0.9885424768312362
15_ames_housing,CatBoost,9,0.985682626464395
15_ames_housing,TabPFNReg,0,0.9850988062867938
15_ames_housing,TabPFNReg,1,1.0
15_ames_housing,TabPFNReg,2,1.0
15_ames_housing,TabPFNReg,3,1.0
15_ames_housing,TabPFNReg,4,1.0
15_ames_housing,TabPFNReg,5,0.9998391186079957
15_ames_housing,TabPFNReg,6,1.0
15_ames_housing,TabPFNReg,7,1.0
15_ames_housing,TabPFNReg,8,1.0
15_ames_housing,TabPFNReg,9,1.0
16_mhm,Linear,0,0.7354861163806983
16_mhm,Linear,1,0.7381214684855814
16_mhm,Linear,2,0.6954750115877697
16_mhm,Linear,3,0.17286832705451288
16_mhm,Linear,4,0.7222979964983616
16_mhm,Linear,5,0.7586234110157066
16_mhm,Linear,6,0.6798914741893505
16_mhm,Linear,7,0.7508838588429879
16_mhm,Linear,8,0.7671038869817537
16_mhm,Linear,9,0.7187005921093889
16_mhm,Ridge,0,0.7354813666283178
16_mhm,Ridge,1,0.7381112044704302
16_mhm,Ridge,2,0.6954682184832133
16_mhm,Ridge,3,0.17298356402196485
16_mhm,Ridge,4,0.7223137413804691
16_mhm,Ridge,5,0.7586225360794171
16_mhm,Ridge,6,0.6798883256517113
16_mhm,Ridge,7,0.7508959619938979
16_mhm,Ridge,8,0.7671000252224123
16_mhm,Ridge,9,0.7186987955166827
16_mhm,Lasso,0,0.7354860967822673
16_mhm,Lasso,1,0.7381210561561911
16_mhm,Lasso,2,0.69547445101964
16_mhm,Lasso,3,0.17291069949449275
16_mhm,Lasso,4,0.7222986890602
16_mhm,Lasso,5,0.7586233793038955
16_mhm,Lasso,6,0.6798914042503243
16_mhm,Lasso,7,0.7508844236614913
16_mhm,Lasso,8,0.7671039108204057
16_mhm,Lasso,9,0.7187004209250628
16_mhm,ElasticNet,0,0.6574029728939497
16_mhm,ElasticNet,1,0.6599710286337369
16_mhm,ElasticNet,2,0.6291167217185984
16_mhm,ElasticNet,3,0.29968869275159576
16_mhm,ElasticNet,4,0.6827746165785906
16_mhm,ElasticNet,5,0.6851695484935438
16_mhm,ElasticNet,6,0.6201552807146498
16_mhm,ElasticNet,7,0.7167991248685333
16_mhm,ElasticNet,8,0.7004004309708327
16_mhm,ElasticNet,9,0.6560535802812733
16_mhm,KNN,0,0.6854360308844345
16_mhm,KNN,1,0.592612149017809
16_mhm,KNN,2,0.6702204621110676
16_mhm,KNN,3,0.7250140466006713
16_mhm,KNN,4,0.6578874778703822
16_mhm,KNN,5,0.6553845618383892
16_mhm,KNN,6,0.6908470774670025
16_mhm,KNN,7,0.7068597353032298
16_mhm,KNN,8,0.6619187119573934
16_mhm,KNN,9,0.6377131276372996
16_mhm,RandomForest,0,0.9090785945678832
16_mhm,RandomForest,1,0.9781026917377609
16_mhm,RandomForest,2,0.9764862341863405
16_mhm,RandomForest,3,0.9616140047016597
16_mhm,RandomForest,4,0.9464770128098206
16_mhm,RandomForest,5,0.9558225155157728
16_mhm,RandomForest,6,0.9849719292514609
16_mhm,RandomForest,7,0.9355426979235202
16_mhm,RandomForest,8,0.9591474045377332
16_mhm,RandomForest,9,0.9532099026314298
16_mhm,SVR,0,0.14271584199173756
16_mhm,SVR,1,0.13880644487653213
16_mhm,SVR,2,0.1326017890779878
16_mhm,SVR,3,0.27073353096766295
16_mhm,SVR,4,0.22683668344916655
16_mhm,SVR,5,0.20073938147479498
16_mhm,SVR,6,0.16185480546225475
16_mhm,SVR,7,0.29405008867865856
16_mhm,SVR,8,0.22303282600866506
16_mhm,SVR,9,0.13371200980002676
16_mhm,MLP,0,0.0
16_mhm,MLP,1,0.0
16_mhm,MLP,2,0.0
16_mhm,MLP,3,0.0
16_mhm,MLP,4,0.0
16_mhm,MLP,5,0.0
16_mhm,MLP,6,0.0
16_mhm,MLP,7,0.0
16_mhm,MLP,8,0.0
16_mhm,MLP,9,0.0
16_mhm,XGBoost,0,0.9552334214543391
16_mhm,XGBoost,1,0.9724796724697938
16_mhm,XGBoost,2,0.9805496213274375
16_mhm,XGBoost,3,0.9543923243006825
16_mhm,XGBoost,4,0.96813876063737
16_mhm,XGBoost,5,0.9703185005578523
16_mhm,XGBoost,6,0.9893886550875962
16_mhm,XGBoost,7,0.9550156083138129
16_mhm,XGBoost,8,0.9616928305912439
16_mhm,XGBoost,9,0.9583155949213928
16_mhm,LightGBM,0,0.9744730245255664
16_mhm,LightGBM,1,0.9906783600975997
16_mhm,LightGBM,2,0.9886771790278787
16_mhm,LightGBM,3,0.975935696428431
16_mhm,LightGBM,4,0.9781577776124852
16_mhm,LightGBM,5,0.9984991890215537
16_mhm,LightGBM,6,0.9784380733274515
16_mhm,LightGBM,7,0.9693477566999156
16_mhm,LightGBM,8,0.981407769839565
16_mhm,LightGBM,9,0.9893062912801434
16_mhm,CatBoost,0,0.9825685345253219
16_mhm,CatBoost,1,0.993708712563517
16_mhm,CatBoost,2,1.0
16_mhm,CatBoost,3,0.9832378359075956
16_mhm,CatBoost,4,0.9956654726716668
16_mhm,CatBoost,5,0.9965541245626214
16_mhm,CatBoost,6,0.9892289562036576
16_mhm,CatBoost,7,0.9778781191713427
16_mhm,CatBoost,8,0.9861506741494107
16_mhm,CatBoost,9,0.9984791935085862
16_mhm,TabPFNReg,0,1.0
16_mhm,TabPFNReg,1,1.0
16_mhm,TabPFNReg,2,0.988809942883255
16_mhm,TabPFNReg,3,1.0
16_mhm,TabPFNReg,4,1.0
16_mhm,TabPFNReg,5,1.0
16_mhm,TabPFNReg,6,1.0
16_mhm,TabPFNReg,7,1.0
16_mhm,TabPFNReg,8,1.0
16_mhm,TabPFNReg,9,1.0
17_texas,Linear,0,0.6188775347409825
17_texas,Linear,1,0.9943672101929995
17_texas,Linear,2,0.6680698039601488
17_texas,Linear,3,0.6517684075806507
17_texas,Linear,4,0.9253929092038011
17_texas,Linear,5,0.9447818926379558
17_texas,Linear,6,0.9445297635058596
17_texas,Linear,7,0.8433366429905729
17_texas,Linear,8,0.9955929478042798
17_texas,Linear,9,0.7542426725639457
17_texas,Ridge,0,0.6183770503057551
17_texas,Ridge,1,0.9945734077721853
17_texas,Ridge,2,0.6620212448846782
17_texas,Ridge,3,0.6302632584706913
17_texas,Ridge,4,0.9287082069955999
17_texas,Ridge,5,0.9444244125178701
17_texas,Ridge,6,0.9460791931866663
